id,education,marital_status,income,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,response,age,totalchildren,totalspend
1867,graduation,single,64849,11/13/2012,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,68,0,1336
1518,master,married,62694,6/17/2013,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,60,2,749
5734,phd,married,61917,11/20/2013,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,51,2,91
2878,phd,married,67472,9/28/2013,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,78,1,414
1458,master,married,21059,1/7/2014,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,43,1,44
7007,master,married,29543,4/1/2014,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,57,2,63
6200,graduation,married,75903,4/8/2013,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,74,1,901
1403,2n cycle,together,34984,9/6/2012,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,50,2,38
4827,phd,single,54998,3/10/2013,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,69,1,455
6250,phd,widow,54356,11/19/2012,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,76,1,775
9291,master,married,34242,3/23/2014,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,66,1,15
2478,graduation,married,25410,8/31/2013,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,52,1,38
1139,phd,married,73356,2/6/2014,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,41,0,1512
5138,graduation,together,28320,1/14/2013,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,75,1,43
5393,graduation,single,23763,8/7/2012,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,48,1,42
10413,graduation,married,72570,4/25/2014,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,41,0,1089
5015,master,married,34529,9/14/2012,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,49,1,162
10868,graduation,widow,70792,2/6/2013,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,74,0,1272
10676,graduation,married,63211,11/2/2012,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,43,0,1173
2495,master,married,83891,6/20/2014,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,51,1,816
7842,graduation,single,36065,3/31/2013,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,57,2,74
9955,graduation,together,39898,2/12/2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,71,1,134
6663,phd,single,51141,7/8/2013,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,85,0,157
2162,graduation,married,56939,9/18/2013,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,49,1,561
3434,graduation,single,80872,5/12/2014,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,74,0,1336
7919,phd,together,72335,8/13/2012,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,49,0,2092
5626,phd,single,61798,11/23/2013,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,61,0,463
6428,phd,widow,76842,5/3/2014,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,75,0,1130
8514,graduation,together,29478,1/17/2014,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,49,1,20
10448,graduation,single,46998,10/22/2012,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,69,1,377
2109,graduation,single,96843,4/23/2013,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,35,0,1544
7530,phd,widow,56551,5/7/2014,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,75,2,138
8925,master,married,70053,7/3/2013,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,60,1,1012
3009,phd,widow,71670,7/9/2013,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,63,0,1766
6355,graduation,married,44359,6/17/2014,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,47,2,45
3517,graduation,single,40887,5/6/2013,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,73,2,161
1158,graduation,divorced,48877,1/5/2014,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,59,1,144
6203,graduation,together,74485,8/24/2013,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,78,0,1734
7165,graduation,together,64474,10/22/2013,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,53,1,823
3595,graduation,together,77226,2/28/2014,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,62,1,1138
8537,graduation,widow,72643,2/27/2013,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,76,0,1429
4331,master,together,85738,1/23/2014,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,47,0,1371
6281,graduation,divorced,55686,2/14/2013,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,59,1,982
4338,graduation,single,39062,3/25/2014,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,42,1,44
2452,graduation,together,34600,1/1/2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,54,2,318
9507,graduation,married,40794,4/7/2013,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,50,1,434
8360,2n cycle,married,54690,11/7/2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,54,2,198
10311,graduation,married,4428,10/5/2013,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,56,1,359
5117,2n cycle,married,32632,8/2/2012,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,62,0,576
4867,phd,single,38236,9/20/2013,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,57,2,88
9289,graduation,married,36781,4/10/2014,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,46,1,63
10913,master,single,31385,12/5/2012,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,41,1,27
3032,graduation,married,24570,2/27/2013,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,41,1,193
8524,phd,divorced,25509,9/18/2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,51,1,101
3334,graduation,married,94642,2/12/2014,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,74,0,2211
4470,master,married,58646,6/10/2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,63,1,140
1406,graduation,single,53201,2/12/2013,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,50,2,415
8619,graduation,together,21994,12/24/2012,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,68,1,22
10821,graduation,married,57113,2/6/2013,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,47,2,263
4552,graduation,married,51373,6/22/2013,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,34,0,393
898,graduation,married,23477,10/21/2013,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,39,1,147
9797,graduation,married,58116,4/13/2014,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,69,1,443
10949,phd,divorced,72968,12/16/2013,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,62,0,1958
8212,master,married,39791,3/28/2013,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,54,1,174
6248,master,single,91712,10/17/2013,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,78,0,2217
10164,graduation,single,94472,4/3/2014,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,67,1,1691
4547,graduation,together,13672,4/17/2013,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,65,2,25
6815,2n cycle,married,96547,5/23/2014,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,45,0,809
4122,graduation,married,79205,8/29/2012,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,50,0,895
10841,phd,together,56559,12/25/2012,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,50,1,484
5370,phd,married,32644,1/16/2013,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,52,1,413
176,2n cycle,single,67506,1/2/2014,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,45,1,331
4860,graduation,single,24206,3/8/2013,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,55,1,25
10757,phd,divorced,28420,12/24/2013,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,58,1,13
4023,graduation,married,22979,9/6/2012,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,55,1,115
6679,graduation,single,33279,6/12/2014,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,59,0,16
9923,master,single,46423,9/18/2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,53,2,92
7181,graduation,married,30368,11/7/2013,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,48,1,52
3599,graduation,married,63684,11/26/2012,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,55,1,1464
405,graduation,divorced,41638,2/13/2013,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,61,1,441
6870,phd,divorced,68805,9/17/2013,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,66,1,283
832,phd,together,65814,3/2/2014,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,59,1,747
2002,graduation,divorced,71964,5/20/2013,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,67,0,1870
3657,graduation,single,39146,2/14/2013,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,39,1,165
500,graduation,together,96876,8/6/2013,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,48,0,1941
1951,basic,married,34445,1/27/2013,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,44,0,839
3262,graduation,single,68281,8/7/2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,67,0,1655
4102,2n cycle,married,37284,3/29/2013,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,50,2,23
7042,graduation,married,36790,3/1/2013,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,42,0,66
10598,graduation,together,27943,4/15/2013,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,58,2,37
255,graduation,divorced,22263,3/30/2014,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,74,2,21
2375,graduation,together,30261,9/25/2012,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,53,3,22
9829,graduation,together,28587,2/12/2014,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,47,1,78
6214,master,married,43815,4/5/2013,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,43,1,79
4954,graduation,married,48195,1/21/2014,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,69,2,265
7861,master,married,77027,2/5/2014,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,73,1,1175
4837,phd,married,71322,2/16/2013,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,60,1,1305
9423,master,married,32765,2/23/2014,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,46,1,46
4198,graduation,together,29672,3/12/2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,60,2,25
153,graduation,divorced,23272,10/17/2013,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,72,0,46
9323,master,together,49912,9/7/2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,76,1,874
10001,2n cycle,together,7500,8/1/2012,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,40,1,100
3945,phd,widow,68117,3/10/2013,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,78,1,930
3799,graduation,married,67225,11/26/2013,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,70,1,868
8625,graduation,married,17649,11/12/2013,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,49,1,45
3491,graduation,together,55914,4/29/2013,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,50,1,1260
983,graduation,married,40059,9/28/2013,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,41,1,414
9119,graduation,together,60905,12/5/2013,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,75,1,392
4786,graduation,married,75330,10/4/2012,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,48,2,1109
5872,graduation,single,60689,6/1/2013,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,74,1,639
6568,graduation,married,38680,3/28/2013,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,41,1,79
5628,graduation,together,61416,2/8/2013,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,43,0,1665
5631,graduation,single,49767,5/2/2013,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,34,0,692
4974,graduation,single,83273,9/25/2012,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,55,3,1392
8416,graduation,married,29009,11/29/2013,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,44,1,44
5454,master,married,45057,12/1/2013,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,46,1,50
4095,graduation,married,37150,9/11/2012,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,54,1,467
5474,graduation,single,43020,11/30/2013,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,55,1,223
4268,graduation,married,53154,6/9/2014,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,66,1,158
10701,graduation,married,65308,9/11/2013,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,52,0,1211
3507,graduation,single,76467,8/17/2012,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,55,1,1575
2079,2n cycle,married,81044,12/27/2013,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,78,0,1208
626,graduation,married,32871,3/9/2013,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,74,2,43
4426,graduation,single,55801,9/22/2013,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,50,2,527
2591,graduation,widow,76320,6/22/2014,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,66,1,932
10509,master,single,36927,6/2/2014,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,70,2,71
6382,graduation,together,48794,6/26/2014,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,72,2,54
6673,graduation,single,23478,3/19/2013,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,60,0,129
7441,graduation,divorced,71128,10/6/2012,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,52,1,1615
1071,phd,divorced,70179,7/21/2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,49,1,1034
10061,graduation,married,59462,1/5/2013,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,75,1,1088
7187,master,together,51381.5,5/18/2013,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,56,2,721
8775,graduation,together,38361,12/27/2013,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,56,1,137
1612,phd,single,51381.5,5/31/2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,44,1,47
2345,phd,together,70038,10/25/2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,43,0,1244
322,graduation,together,42554,1/12/2013,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,47,2,41
10897,graduation,married,67445,8/12/2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,51,1,1174
123,graduation,widow,67046,1/6/2013,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,74,1,993
6103,graduation,married,42192,9/6/2013,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,77,0,100
7899,phd,married,77610,10/29/2012,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,73,1,1680
10500,graduation,married,31761,4/5/2014,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,41,1,98
1655,graduation,together,34350,10/19/2013,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,46,1,48
2406,graduation,together,54591,8/5/2013,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,76,1,519
2712,graduation,married,71866,12/25/2013,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,69,1,715
5517,graduation,married,25293,9/15/2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,56,1,37
10643,phd,single,42000,1/10/2013,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,38,0,653
2254,graduation,married,69520,7/7/2013,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,42,0,1455
10281,graduation,divorced,64713,2/7/2014,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,55,1,602
6958,master,married,27889,7/5/2013,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,48,1,26
954,basic,widow,22123,3/27/2014,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,65,0,102
5079,graduation,married,51381.5,3/3/2013,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,54,2,97
10339,master,together,51381.5,6/23/2013,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,71,1,207
4643,graduation,married,27803,8/26/2012,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,52,1,176
3117,graduation,single,51381.5,10/18/2013,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,70,1,450
6497,graduation,married,51651,11/7/2012,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,65,1,433
5396,graduation,married,68487,1/13/2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,37,0,1366
5250,master,widow,51381.5,10/30/2013,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1,82,0,1564
1052,graduation,married,56796,2/16/2013,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,56,1,1001
2802,2n cycle,married,87000,12/15/2012,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,33,0,961
6343,graduation,married,79823,3/31/2014,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,66,1,1518
6507,graduation,single,30828,10/4/2013,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,45,1,56
7901,master,married,34109,11/6/2013,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,54,1,22
4865,master,divorced,53367,8/31/2013,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,51,2,400
2686,basic,together,22390,10/21/2013,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,56,0,26
3107,graduation,together,71322,5/2/2014,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,49,1,350
7734,graduation,absurd,79244,12/19/2012,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,32,0,1216
1146,master,together,49912,9/7/2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,76,1,874
11031,phd,married,48699,5/21/2013,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,75,2,40
7428,graduation,together,80144,9/30/2013,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,50,0,1367
975,graduation,single,54252,5/28/2013,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,69,2,264
1103,master,married,81929,9/29/2012,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,49,1,2053
3422,graduation,married,76068,11/29/2012,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,50,1,1376
1055,master,married,53204,3/20/2014,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,49,2,45
6544,phd,together,67911,5/22/2014,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,76,1,976
1241,2n cycle,married,14796,9/17/2012,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,41,1,51
2909,phd,married,78128,2/19/2014,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,51,1,1264
5802,basic,married,14188,2/28/2013,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,53,0,75
1407,basic,married,20425,10/29/2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,39,1,57
6183,master,married,58646,6/10/2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,63,1,140
340,graduation,divorced,72967,12/15/2012,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,55,1,497
5991,master,married,48150,6/8/2013,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,76,1,266
3104,graduation,single,82332,9/17/2012,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,64,0,2006
9729,graduation,widow,58275,6/2/2013,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,70,2,615
1008,phd,together,44953,12/21/2012,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,44,0,1021
11091,graduation,together,34587,5/16/2014,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,72,2,22
3969,master,together,43018,11/1/2013,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,51,1,133
1916,master,married,45736,7/24/2013,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,71,1,437
9907,master,together,66476,12/4/2013,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,56,1,1013
87,2n cycle,married,27733,8/26/2013,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,44,1,57
8659,phd,together,69805,1/21/2014,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,73,1,1038
6262,master,single,72217,4/10/2013,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,63,0,1573
6147,graduation,divorced,25818,10/18/2012,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,54,1,28
8832,master,together,37509,9/12/2012,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,49,1,123
10067,2n cycle,together,25176,8/10/2013,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,49,2,13
7532,graduation,married,43586,8/30/2012,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,45,1,132
4915,2n cycle,married,53230,8/3/2012,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,69,1,732
2115,graduation,together,50116,6/20/2014,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,68,2,66
2088,graduation,together,84906,10/4/2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,53,0,1631
2493,graduation,married,61286,8/2/2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,59,1,608
6292,phd,married,82333,3/30/2013,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,39,0,1822
1631,phd,together,65220,9/3/2012,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,60,0,1282
10104,graduation,together,33590,11/3/2013,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,51,3,8
3006,graduation,divorced,30992,4/22/2013,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,49,1,43
3919,master,single,72309,3/11/2013,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,49,0,1931
11181,phd,married,156924,8/29/2013,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76,0,8
642,basic,married,16005,8/14/2012,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,45,1,103
4369,master,absurd,65487,1/10/2014,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,68,0,1169
10127,graduation,married,58692,4/6/2014,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,60,1,395
271,graduation,widow,40590,10/2/2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,56,2,258
4973,graduation,single,20587,5/11/2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,55,1,25
2948,master,divorced,62637,3/1/2014,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,71,1,185
2715,master,divorced,29435,8/6/2012,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,59,2,180
10432,graduation,divorced,19346,1/30/2014,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,51,1,22
9216,graduation,married,35788,1/23/2014,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,54,2,44
7124,graduation,divorced,36997,2/1/2013,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,57,2,94
9727,graduation,married,23539,2/28/2014,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,68,0,81
5136,graduation,single,65333,1/17/2014,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,52,1,798
9790,graduation,single,78499,11/23/2013,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,68,0,1334
1818,phd,together,29732,3/25/2014,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0,54,1,38
